mediocre acting 	0
acted and directed 	0
exhausted by documentarians 	0
slummer 	0
an undeniably intriguing film 	1
downhill 	0
something to behold 	1
offended by his lack of faith in his audience 	0
a slight and uninventive movie 	0
just a waste 	0
gross romanticization of the delusional personality type 	0
demme gets a lot of flavor and spice into his charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh 	0
natural running time 	1
its own preciousness 	1
a hypnotic portrait 	1
is actually one of its strengths . 	1
grew hideously twisted 	0
it would 've reeked of a been-there , done-that sameness . 	0
even the corniest and 	0
with pitch-perfect acting 	1
maintains suspense on different levels 	1
much of jonah simply , and gratefully , 	1
very good time 	1
this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and the whole of the proceedings beg the question ` why ? ' 	0
you 'll forget about it by monday , though , 	0
could dredge up 	0
felt myself powerfully drawn toward the light -- the light of the exit sign 	0
something new 	1
come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick 	0
with calamity 	0
must be a serious contender for the title 	1
the cliché-riddled genre can offer 	0
crass , low-wattage endeavor 	0
what lifts the film high above run-of-the-filth gangster flicks is its refusal to recognize any of the signposts , as if discovering a way through to the bitter end without a map . 	1
are both superb , while huppert ... is magnificent 	1
anger 	0
the viewer expects something special but instead gets ( sci-fi ) rehash . 	0
you are n't very bright 	0
scarily funny , sorrowfully sympathetic to the damage it surveys 	1
one more dumb high school comedy about sex gags and prom dates 	0
narrative filmmaking with a visually masterful work of quiet power 	1
it works well enough , since the thrills pop up frequently 	1
a wonderful , sobering , heart-felt drama 	1
his best-known creation 	1
a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis . 	1
in its own way , joshua is as blasphemous and nonsensical as a luis buñuel film without the latter 's attendant intelligence , poetry , passion , and genius . 	0
wise and powerful tale 	1
the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product 	0
by a fantastic dual performance from ian holm 	1
haul 'em to the theater 	1
a narrative puzzle that interweaves individual stories 	1
snaps under the strain of its plot contrivances and its need to reassure 	0
does n't disappoint 	1
make this delicate coming-of-age tale a treat 	1
this choppy and sloppy affair 	0
the cartoon 	1
two badly interlocked stories drowned by all too clever complexity . 	0
looking at his 12th oscar nomination by proving that he 's now , more than ever , choosing his roles with the precision of the insurance actuary 	1
the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman 	1
so many talented people were convinced to waste their time 	0
quirky rip-off prison 	0
that is not even as daring as john ritter 's glory days on three 's company 	0
of the austin powers films 	1
how first-time director kevin donovan managed to find something new to add to the canon of chan 	1
a very very strong `` b + 	1
a routine crime 	0
the movie is too impressed with its own solemn insights to work up much entertainment value . 	0
accepting him 	1
was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism 	0
at least it 's a funny no-brainer 	1
go the distance 	1
stoked 	1
city by the sea swings from one 	1
, the update is dreary and sluggish . 	0
a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised . 	0
a heartening tale of small victories and enduring 	1
is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything 	0
as patriot games can still turn out a small , personal film with an emotional wallop 	1
estranged gay and lesbian children 	1
a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth 	1
it 's as good as you remember . 	1
und drung , but explains its characters ' decisions only unsatisfactorily 	0
a poor fit with kieslowski 's lyrical pessimism 	0
the wild thornberrys movie is pleasant enough 	1
is pretty weary 	0
jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end 	1
the observations 	1
joyous , turbulent self-discovery 	1
its soul 	1
auteuil is a goofy pleasure 	1
got to my inner nine-year-old 	1
but not without cheesy fun factor . 	1
is as deep as a petri dish and as well-characterized as a telephone book 	0
superficial and 	0
seems uncertain 	0
an a-list director 	1
imponderably stilted and 	0
is as visceral as a gut punch 	1
has some special qualities and the soulful gravity of crudup 's anchoring performance 	1
'll have a good time with this one too 	1
viewers of barney 's crushingly self-indulgent spectacle will see nothing in it to match the ordeal of sitting through it . 	0
seem tired 	0
steadfastly uncinematic but powerfully dramatic . 	1
this film 's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition . 	1
offers chills 	1
all the stronger because of it 	1
what i like about men with brooms and what is kind of special 	1
last walked out on a movie 	0
will love its fantasy and adventure 	1
the israeli/palestinian conflict as 	0
that it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world 	1
gathering dust 	0
the robust middle of this picture 	1
dull procession 	0
it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense 	0
land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place . 	1
